frame.time_relative,frame.protocols,ip.version,_ws.col.protocol,ip.hdr_len,ip.id,ip.flags,ip.flags.rb,ip.flags.df,ip.flags.mf,ip.ttl,ip.proto,ip.checksum,ip.src,ip.dst,ip.len,ipv6.src,ipv6.dst,tcp.analysis,tcp.port,tcp.srcport,tcp.dstport,tcp.seq,tcp.ack,tcp.hdr_len,tcp.flags,tcp.flags.fin,tcp.flags.syn,tcp.flags.reset,tcp.flags.push,tcp.flags.ack,tcp.flags.urg,tcp.flags.cwr,tcp.window_size,tcp.checksum,icmpv6.code,icmpv6.type,udp.length,udp.port,icmp.code,icmp.type,dns.flags,dns.flags.recdesired,dns.flags.recavail,dns.flags.authenticated,dns.qry.type,dns.qry.class,dns.resp.type,dns.resp.class,dns.resp.ttl,http.connection,http.request.method,http.request.version,http.request.uri,http.response.version,http.response.code,http.user_agent,tls.handshake,tls.handshake.type,tls.handshake.version,tls.handshake.ciphersuites,ssh.host_key.type,ssh.host_sig.type,ssh.packet_length,ssh.protocol,dhcp.hops,dhcp.type,rdp.negReq.selectedProtocol,data,encrypted
16.314516,eth:ethertype:ip:udp:data,4.0,UDP,20.0,0x6f73,0x00,False,False,False,128.0,17.0,0xa25a,192.168.50.160,66.22.243.52,140.0,,,,,,,,,,,,,,,,,,,,,,120.0,58182.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906f12258eb28f1a81f5aeebbede0002310b8b10db000000dcab7267832ffd283d5d34047b75f86e894e2d40cb738ca2a86e274878bc495f38105359c515c07eb4f4306290add7a173748bd363176e5a1185c67fcc7c62cb74e3179a2ed0ccfbedb18bac11fe8e853a471175b0870c39,0
16.319353,eth:ethertype:ip:udp:data,4.0,UDP,20.0,0xd430,0x02,False,True,False,57.0,17.0,0x44c2,66.22.243.52,192.168.50.160,103.0,,,,,,,,,,,,,,,,,,,,,,83.0,50023.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906f73c9d83533dc00002466bede000110ff900235769549b08c1115b603e5fb77de157de7851ce98a7f156ab331b668ac7b46e98149210647140bf1e29205d0067594dbc84c6a4c7e8169,0
16.324355,eth:ethertype:ip:udp:data,4.0,UDP,20.0,0xd888,0x00,False,False,False,128.0,17.0,0x39ba,192.168.50.160,66.22.243.9,66.0,,,,,,,,,,,,,,,,,,,,,,46.0,63851.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8fcd000500000001149d79086a10bcaca847c2f5856887c480002e7cd0dfb9b1534ceb085647,0
16.324488,eth:ethertype:ip:udp:data,4.0,UDP,20.0,0x6f74,0x00,False,False,False,128.0,17.0,0xa21e,192.168.50.160,66.22.243.52,199.0,,,,,,,,,,,,,,,,,,,,,,179.0,58182.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906f12268eb292da81f5aeebbede0002310b8c10a9000000f7789bbde4eee745d9b7d8eabdc1eb6ebb48bb47b4ed689842d78121a350ddeb7c73a66def7f86751bc861ac91d853d49fd835572264a0f3d266c8a10772258a284a86fddda45b5e7c7a7bb3ae7ffd7377dae8a0fe7d4b921f1563dd80c21877eda964dedcca2104061b6719f9b66e8e5acdebb2509b98039de272bd1b201df1ec4f0a7189c7aecfa0b6d2c4e698cddf693df0,0
16.324646,eth:ethertype:ip:tcp,4.0,TCP,20.0,0x29d2,0x02,False,True,False,59.0,6.0,0xcb63,23.75.64.7,192.168.50.160,40.0,,,1.0,443.0,443.0,59954.0,30742.0,24305.0,20.0,0x0010,False,False,False,False,True,False,False,61312.0,0xd0d9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
16.339016,eth:ethertype:ip:udp:data,4.0,UDP,20.0,0x74aa,0x02,False,True,False,56.0,17.0,0xa537,66.22.243.9,192.168.50.160,163.0,,,,,,,,,,,,,,,,,,,,,,143.0,50006.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906f48e52ce067e700003549bede000110e09004a5cfddf10d9fdfbd41c3ee73de1046fe8f1e884be87c7eb8bdfef83c45b96b3d57e21bc534a3cd181cffa44baf257371735400796b8b14060da1569ee28317f3db184a8a2e5b92322644061c0b4d3213a8a9c51b17fa96230046101ea396a9975f37d04f389dc0c9ed442bc96ad9bf0f89a099,1
16.342994,eth:ethertype:ip:udp:data,4.0,UDP,20.0,0xd436,0x02,False,True,False,57.0,17.0,0x44bc,66.22.243.52,192.168.50.160,103.0,,,,,,,,,,,,,,,,,,,,,,83.0,50023.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906f73cad835379c00002466bede000110ff90027fb7d11cd8360cbe662c88c5d196ff7f3cdb529d95b382ae34dea1f861aeff08f06f6632b2a44a85f9ea2e1b936d1ae4ff3a8ce19e5012,0
16.342994,eth:ethertype:ip:udp:data,4.0,UDP,20.0,0x74ab,0x02,False,True,False,56.0,17.0,0xa275,66.22.243.9,192.168.50.160,868.0,,,,,,,,,,,,,,,,,,,,,,848.0,50006.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90e6f4fb6deb43880000354abede000322d63d84e20007bc318f8c004fb013de0bf1c0fd3e5972bdfaec624767f227806c86ff1dc0ff5812ef9ca3f874cb9d960f2fa575ee313a09d7cd709ac95782281f67907da39b7a3fd6602c1070e01d865aea742a2eb756c50737c55370da1f374823abd0368fa99b85fe09d926a23adee719416a8458649b9c47025f889624b327939af555ca4c56c8629d450927d1b6d600891fedf0aae2e2ad6dc603334d23d51f2b7d938861749ff6e5bf4b6cc6018197aa67c9e45fbbc1a68a5004a6519baa6558e10f51bd909c6965e5a45676da19dfdfd066016ebb72e102c0dfb1834f56b466998a11395ae431cfd720b24bc5bdc71488690d63c4cafd0777cf31ed5454a70793527214ff01c11fd405c9ddc6050769b390918b5073e0c0b61f598bfaf8b63044b206828f0fe79b577ae8935eb63102e98c819dc17ef115bd6dc105afda29b99cb07daaf957698bea0443876349b11fb6d372e3a87f385fdd075480dd6248697a589a6d14f7872cf6ef7487eed776f986ce80ffeb827388858c572b3960402a52ae235593bf57d45477240cd4433f2851051e8fdf604a9ce3739dd631833434fbf11401b67f99c3b8b4fbe4098bfd9b90b38b89ccdc05c979fb4a389f2ef2b739e167bf9aeeb0bfc1a0b395d993e0e24fb548fdac08d58740b0b83a4fe7928b01c505bdc45bbf119846ae653eb624033aabb3eb4780aa10e232c575773883fb1157bd3f9dc22046cf93f1530793e2969c237b5307fb9411b61ab935bb5bed37ebbcb39d2804be15599b3ef3d3db1281a98ce39791fff8ebe8f5a46913dd78feed8da8c7d24de00845ef409ba6f2b2bc3ff35471ace5a0bbe55850a132fde44e0a38b794974be22ae047cf8d28b85569aa269783e5d23c2a2d24fb02ebf63be9cdaa18b25c50df63d4b52861bbe1f71fc66a728135948d99702f5c594201b96fe8dddd83e1adda7720f32afa0177a9d97907bb2f71aaaa3469068f2f7bb51a6c41d9e24fe361ca319c5be8d46ef0e81f93388da7c51230522af691ef2e7bc8e6c44e7485c477047194c75971dd94c52cbdfd9ff45277a39bc28302fd412439285f7cfc98bca791d317deb5361867ed8b104f59f941f64ef4513d9f5309652472f5039f7c20622e522a348bf8596f129f0304c7a956,0
16.344381,eth:ethertype:ip:udp:data,4.0,UDP,20.0,0x6f75,0x00,False,False,False,128.0,17.0,0xa1f4,192.168.50.160,66.22.243.52,240.0,,,,,,,,,,,,,,,,,,,,,,220.0,58182.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906f12278eb2969a81f5aeebbede0002310b8d10a8000000418ca771e418591a3804e9f4bdb82dfd9c995610ba6d5143a7c99dcf9c12e90104313a51d0c2a9572c6679954f3f8450b1ae59564a15ed4a7d89037f8beaad61fc8d2dc150b9d9b56a55c3363796f6342677f3d70910c8c7bda49d816d54d090468dae75a2f64dedabee660bb6e0ceb0c4f5b89b98dcb72b9cf006901f7e9878020d8b28828f096bca600828fb1066ea878343d94163c4ed3b9cb6aa19f1de357795875c73db994d3a7e8efeee50bfbfe7f58d7a1292f19ac68d6cde,0
16.355358,eth:ethertype:ip:udp:data,4.0,UDP,20.0,0x74ad,0x02,False,True,False,56.0,17.0,0xa538,66.22.243.9,192.168.50.160,159.0,,,,,,,,,,,,,,,,,,,,,,139.0,50006.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906f48e62ce06ba700003549bede000110e19004f1eab25dfb307eaa1f62e09385c2697f40ee8238ee73ad58dff053385eee05058e4a6b7d13ff52308ff44581564cb951da38d50b2d6c1563a44331ae13ef869cd928c579397fb6c456cf090a83e733d6a42a9f29a7f50c00bccb91d799babb084da56c6eb3c01357e18b888dcf96bb,0
16.358681,eth:ethertype:ip:tcp:tls,4.0,TCP,20.0,0xc9ea,0x02,False,True,False,128.0,6.0,0xe096,192.168.50.160,23.75.64.7,1500.0,,,1.0,59951.0,59951.0,443.0,53342.0,78793.0,20.0,0x0010,False,False,False,False,True,False,False,262144.0,0xcb80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
16.358681,eth:ethertype:ip:tcp,4.0,TCP,20.0,0xc9eb,0x02,False,True,False,128.0,6.0,0xe095,192.168.50.160,23.75.64.7,1500.0,,,1.0,59951.0,59951.0,443.0,54802.0,78793.0,20.0,0x0010,False,False,False,False,True,False,False,262144.0,0x8e43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
16.358681,eth:ethertype:ip:tcp,4.0,TCP,20.0,0xc9ec,0x02,False,True,False,128.0,6.0,0xe094,192.168.50.160,23.75.64.7,1500.0,,,1.0,59951.0,59951.0,443.0,56262.0,78793.0,20.0,0x0010,False,False,False,False,True,False,False,262144.0,0x01e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
16.358681,eth:ethertype:ip:tcp:tls,4.0,TLSv1.3,20.0,0xc9ed,0x02,False,True,False,128.0,6.0,0xe526,192.168.50.160,23.75.64.7,329.0,,,1.0,59951.0,59951.0,443.0,57722.0,78793.0,20.0,0x0018,False,False,False,True,True,False,False,262144.0,0x8ced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
16.363283,eth:ethertype:ip:udp:data,4.0,UDP,20.0,0xd43a,0x02,False,True,False,57.0,17.0,0x44e2,66.22.243.52,192.168.50.160,61.0,,,,,,,,,,,,,,,,,,,,,,41.0,50023.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906f73cbd8353b5c00002466bede000110ff90008d91a2db26530fbccf2bc12eea,0
16.364422,eth:ethertype:ip:udp:data,4.0,UDP,20.0,0x6f76,0x00,False,False,False,128.0,17.0,0xa207,192.168.50.160,66.22.243.52,220.0,,,,,,,,,,,,,,,,,,,,,,200.0,58182.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906f12288eb29a5a81f5aeebbede0002310b8e10af0000009c56f28861be3e87b20d179e1c3ca7d8d6669ed2c39ab5e5ac75b02af220f7a3db8e1029496cfbc1279fad8477bdd71cc811677182c48de3317cff84f08139ab6128192b228e4b0d790d017786f94f45c0e20f70c1311c18d9093c6a53f77df0b9a3170cafbe1f059fd47d920fb16001c7f6db5992c3cd3dcb5d046f77860209a331d989c8ffb40396d4a03b86b1cced12d96e4119e5c1935bdd2529ad2a3ec390b1bffa79a2c4b1,0
16.369124,eth:ethertype:ip:tcp:tls,4.0,TLSv1.2,20.0,0x10d6,0x02,False,True,False,128.0,6.0,0xd2e9,192.168.50.160,162.159.128.235,101.0,,,1.0,59712.0,59712.0,443.0,184.0,172.0,20.0,0x0018,False,False,False,True,True,False,False,510.0,0x9521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
16.370692,eth:ethertype:ip:tcp:tls,4.0,TLSv1.2,20.0,0x6b71,0x02,False,True,False,59.0,6.0,0xbc26,162.159.129.235,192.168.50.160,141.0,,,1.0,443.0,443.0,56673.0,1182.0,634.0,20.0,0x0018,False,False,False,True,True,False,False,11.0,0x3f7c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
16.374724,eth:ethertype:ip:tcp,4.0,TCP,20.0,0x192b,0x02,False,True,False,59.0,6.0,0xdc0a,23.75.64.7,192.168.50.160,40.0,,,1.0,443.0,443.0,59951.0,78793.0,56262.0,20.0,0x0010,False,False,False,False,True,False,False,63360.0,0x180d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
16.374724,eth:ethertype:ip:udp:data,4.0,UDP,20.0,0x74ae,0x02,False,True,False,56.0,17.0,0xa538,66.22.243.9,192.168.50.160,158.0,,,,,,,,,,,,,,,,,,,,,,138.0,50006.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906f48e72ce06f6700003549bede000110e09004b32ef49d137f7eab01e77874a29e9b98b72274fa287d8c99ebe2e1ad9cfe86d5bfb9c3da1d37d4baed73d849c8f31301b45ff053ff7b898cd1061b4853bc0f2a1222c8d8cf2478cb003dcb4bbff07eb5d7ac0e47b56c4eb04ec13f7aa796177ee7607470742cf5a5f42ae5d6e9a7,0
16.374724,eth:ethertype:ip:udp:data,4.0,UDP,20.0,0x74af,0x02,False,True,False,56.0,17.0,0xa275,66.22.243.9,192.168.50.160,864.0,,,,,,,,,,,,,,,,,,,,,,844.0,50006.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90e6f4fc6deb4f220000354abede000322d65de8e2000762318f8d00fe53cd3e3e49610ad5795225f3327bcba497acd47fce4d6181435e8dfc41bd6fa55fdfc8ac77b2f360bc96f33d6ffdbb2994e6c150875966f139fd50c3201ffb72700c03c557e3ba8f6a02b14912beca125ce01c6d2b1d8eba1e4763000ff5ed10a9ad252c6359b1eb9ebd3347bc08531b04ff29872e0b4ba40dc23399645893dfe5c3d71112aa64c716e9f330f07563171eb3ca1c14f7874f0c4851a5d3c6828b744d9386f5e51e8fc066c70bb0b00d5b0cb88ba8bedce08314de615302fb6ebcdc69e6b60efd2db70609777a65b7906f40af8567dba3a76897db49c96a3ef6d06324bf633a9d618ce19629878409d43b6918cf4620741929dead62299a21814eb520cb495361ac22301fb6dee83d4a81d05ba58e225def06f625bb8c210bbacc67ba0c2ced94fe678822212134ad73e1007992cc9c1b8a693c2f369096cede2921b07f6a17de458e6a4edc6292dd953b1a36861a5fb4943de52e946cc414fddbcadd0ed09dcd7d0c08f8138beef3d046e0f9009513a5be27ebdb671fde124408823dda49fbe41adb34e6c50995bb0ab8d403d0284f1ba76910cd016e1b1bf073d3c752cc0220b581b9b7123c5622c2fb5d728410dce647b9693c77a776fb9ca263d2dc23e8626c8dd36bf3d94e6fca7ec65a65be35e4e947ad9fcc86d14a6d0c8e8c4cf5b4613eee6584ae478f3bf0586e026890f575350be0dbc11a46859ff44e4c729db02031d476428b550fca59f9bb66cce05fa19b19ef29e672c61755f5dc76f0e7fd74cb421e0982e04344e8116818334146d73e74b35a4483e1edba832f1f85c2f3f675aba96b6d773e638521c4bf691eeb10b8bf5896db3e1192c92aae8f53cb23e029ccd6a209b2597b565986c7dd6c0124ca12a0886515adbb712cbe9c0da5bb685dee886c56351d9ef697b4eace0ac438e9036732f721123edad1609584b54a8f8cf4f6931e14da5045a491372d6910771ccf3e2892ae9d1531c76d9f8c6a1546a124217dc0162db68f1d7bd5912aec6ba00d7a25fc410b98a5e174491eaedfe2bab340a8a1e57aaa18ae09994a81a5c4ae1d7d215309fd2243298c44462590ffdab05d9de1fbe2d710756549dea558e60d46ce44b8f5b8829191da366b402d16c3,0
16.378358,eth:ethertype:ip:tcp,4.0,TCP,20.0,0x192c,0x02,False,True,False,59.0,6.0,0xdc09,23.75.64.7,192.168.50.160,40.0,,,1.0,443.0,443.0,59951.0,78793.0,58011.0,20.0,0x0010,False,False,False,False,True,False,False,63360.0,0x1138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
16.378358,eth:ethertype:ip:udp:data,4.0,UDP,20.0,0xd43d,0x02,False,True,False,57.0,17.0,0x44df,66.22.243.52,192.168.50.160,61.0,,,,,,,,,,,,,,,,,,,,,,41.0,50023.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906f73ccd8353f1c00002466bede000110ff90007f2a2342eb6258e907ba535652,0
16.38448,eth:ethertype:ip:udp:data,4.0,UDP,20.0,0x6f77,0x00,False,False,False,128.0,17.0,0xa212,192.168.50.160,66.22.243.52,208.0,,,,,,,,,,,,,,,,,,,,,,188.0,58182.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906f12298eb29e1a81f5aeebbede0002310b8f10bf000000b9772b7ba7bc5e6cb799f962af4713158b5f051b9cc27c6a399757a18e1a18e0c7277532bfa20f97ac754358a353d7e745f491d0d7c3292c018949abf3a117777746a7673baf812de1c2f66528e2400ab0afc8b95b8ccec4fc0e3084b66c2e7839d171ecf5d38f54edd8a8fd6a98227b85222a820994b501d7af97fdc2f9b924e7ccabde0eee983df3f1f190bd063ebabaa82b0b95d1e07b6c042680,0
16.39041,eth:ethertype:ip:udp:data,4.0,UDP,20.0,0x74b3,0x02,False,True,False,56.0,17.0,0xa533,66.22.243.9,192.168.50.160,158.0,,,,,,,,,,,,,,,,,,,,,,138.0,50006.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906f48e82ce0732700003549bede000110e19004ea8bce6bbbf0afd2244c3f87b1a628caa8f53b26e32bbd7a5e4e4219d8333e5fceb8e0db75c39a66603b1417574bac51085ed4b8850b353355a5e396a6f0cba10f608366eff43d7422a603d02c3d218ecf9c6bf82b883d0650ffe963f8805076f89f562526ee1208373cb707d72b,0
16.399338,eth:ethertype:ip:udp:data,4.0,UDP,20.0,0xd43e,0x02,False,True,False,57.0,17.0,0x44de,66.22.243.52,192.168.50.160,61.0,,,,,,,,,,,,,,,,,,,,,,41.0,50023.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906f73cdd83542dc00002466bede000110ff9000129c984afc64659d7224333370,0
16.39966,eth:ethertype:ip:udp:data,4.0,UDP,20.0,0xd889,0x00,False,False,False,128.0,17.0,0x39b9,192.168.50.160,66.22.243.9,66.0,,,,,,,,,,,,,,,,,,,,,,46.0,63851.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8fcd000500000001bca9d3de6b57857b433bdc0a34adad3a80002e7d272940b00c26ac7101e6,0
16.403897,eth:ethertype:ip:udp:data,4.0,UDP,20.0,0xd43f,0x02,False,True,False,57.0,17.0,0x44d4,66.22.243.52,192.168.50.160,70.0,,,,,,,,,,,,,,,,,,,,,,50.0,50023.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8fcd0006000000005dd6e1fbea5a5d4ee11949131363776d8b397f888000cdd16e43e9a9de909f854cb3,0
16.403897,eth:ethertype:ip:tcp:tls,4.0,TLSv1.2,20.0,0x3bbb,0x02,False,True,False,59.0,6.0,0xed08,162.159.128.235,192.168.50.160,97.0,,,1.0,443.0,443.0,59712.0,172.0,245.0,20.0,0x0018,False,False,False,True,True,False,False,8.0,0xdd5e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
16.404308,eth:ethertype:ip:udp:data,4.0,UDP,20.0,0x6f78,0x00,False,False,False,128.0,17.0,0xa21c,192.168.50.160,66.22.243.52,197.0,,,,,,,,,,,,,,,,,,,,,,177.0,58182.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906f122a8eb2a1da81f5aeebbede0002310b9010cc0000008146c4e42a44dd711eae87d1a2d912e98b9be360e8e6ebec5615e3f680e0c713c841a2ef6d26e25275ccf5dc82760cf54f81781cf2f1dbb5fefe37915a0cc956f311dff8b11c51cf38c73795a7cef1b27b01c268af08c46bbdda87b289a7b59585d11771d11a936262e1f28e51e5b222a43ce5fc27a3c8c3603955e6c2cd006df0052e12d62b3e4269ab3eb745c38686e9,0
16.413517,eth:ethertype:ip:udp:data,4.0,UDP,20.0,0x74b8,0x02,False,True,False,56.0,17.0,0xa52c,66.22.243.9,192.168.50.160,160.0,,,,,,,,,,,,,,,,,,,,,,140.0,50006.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906f48e92ce076e700003549bede000110e1900499d0fc56ea5e05dda4e3b391f688334fcc7f4d13fc27605d4c42f0ecc9dc507b41153090e958e498162ecf6ad441d0a5b63aa24cfcef9485d96a97163c9d4e6cda9355f5916bd523e16b5f142512f477062b70608fdec4a9524e571c58e490251e164e8165d958c24d41ac615016105a,0
16.416487,eth:ethertype:ip:tcp,4.0,TCP,20.0,0x193a,0x02,False,True,False,128.0,6.0,0xc9c2,192.168.50.160,162.159.129.235,40.0,,,1.0,56673.0,56673.0,443.0,634.0,1283.0,20.0,0x0010,False,False,False,False,True,False,False,511.0,0xf58c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
16.417664,eth:ethertype:ip:udp:data,4.0,UDP,20.0,0x74b9,0x02,False,True,False,56.0,17.0,0xa267,66.22.243.9,192.168.50.160,868.0,,,,,,,,,,,,,,,,,,,,,,848.0,50006.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90e6f4fd6deb5b160000354abede000322d68a87e2000a32318f8e002bf7538ccb1d4153e9cea1fa8cab8dd990b7d00b19a6ada51281eb209cf86030205ca23b53302851954ec279b24e3c954e04bcb88d8be84efa9b56a6b24630348c78e589deb8dd160390e1eea9201f9e10c03d82c73dc91c250f841b96d6bedb9062d44c93177625be27f788fa17934a7984a5c38a32602d97c6a0006efdf59768f8bac538765504a0fa9c62a8489c3dd2b02f90394aed56884966f359f505cab7fcdbbe45f3a83bcb423eadc5c851a5f90390d40a7b0568908bfed2e64b776ec2c24e821e94fd957d88bb46405cd5df9b514af19bf1f65977ee03cd127a6558d2c21877cc019c1dd6c108a1c7b60acd94cbc20808e6de105297f43e5b8df7a7592432454dd6471a1a28e2635f48001dda8a3cd0be763b22d63dd4f78dd571a2f07e8151ca29e073fddae62ba2f40dec0b0295e9f8af92269ba5420e42ec76cbbbac6a8a244d8fac7f576a8ed05af59fa309682562b6c79af88dc2c23387beaa82279a358ad34356293bbd802887b1678e8cd711056ddfe29e3ca5cccde3829a6dc5176a20df0af8e56e7ea2619d701acbb1980fa35c927032471b5bd62aaedf3ca5d12879ce02d32a002902913a4d169614555f4ef65f398cc232f6769f86ac8972f6313a625588a2ec508d4855622f4f3aa0abe24195cc696cbebd4d4b2507da0d42a2e78b96cf657a3a1aa1ce2045d067f532dbecca840229052cb60fcbcc8caf4161ce5149397ef41aa94682e9937c69af3d1d74a5fe9b8dd52052ec5edc5a9759552ffc47786cc682babd93fa0254e12f7c918150fc75eb65df7a77ab99611896d430786b5708bd7ee06e86c5c91a26a442bb008bb153affaf34e7552ae9a38d18460f884ed9b700c983ad1271551e39035425495648202ce11ce8d5c62a1bf05b2302d97cd28056038e207685991ee1e64231a9728277ed86d4ee4241244f052ebac71034b5d19ac712f8fb2ef2c85809cf7ee9e885607662096e95e8e98fdf422ac93d7ef8f5fee37f1ff6e8e66427736ba6533815ec0229b72f627776de2482e1da088914950301972624753c345059661f18c635944b2a067a81d33d452cda41ad183357bba278406e6f700c2509f65b101f2cd167ccbd0ca0b6d6d0d901443bc1d0f340c834004,0
16.417664,eth:ethertype:ip:udp:data,4.0,UDP,20.0,0xd442,0x02,False,True,False,57.0,17.0,0x44da,66.22.243.52,192.168.50.160,61.0,,,,,,,,,,,,,,,,,,,,,,41.0,50023.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906f73ced835469c00002466bede000110ff900074c923cd3a839f25b69991ad08,0
16.424477,eth:ethertype:ip:udp:data,4.0,UDP,20.0,0x6f79,0x00,False,False,False,128.0,17.0,0xa241,192.168.50.160,66.22.243.52,159.0,,,,,,,,,,,,,,,,,,,,,,139.0,58182.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906f122b8eb2a59a81f5aeebbede0002310b9110df000000f5cb231e536ac6dc7272fab8b672bdaba1a78b116b39fdfe76e3d64c1e402d7769b8304b108e6aebebd1039bca97b88998f3221f1a8cf14c2bfe541b012b334c81c049d409f981110aa487cf52c850faf497b525a56d241a7a3d419b6db7ae71e27065d9b1ff045a27d9ce,0
16.429419,eth:ethertype:ip:udp:data,4.0,UDP,20.0,0x74bc,0x02,False,True,False,56.0,17.0,0xa531,66.22.243.9,192.168.50.160,151.0,,,,,,,,,,,,,,,,,,,,,,131.0,50006.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906f48ea2ce07aa700003549bede000110e190048a1fcf1b53b4dbc801f8393a58a72d7454a68460810756c4c05456ae6712a49dd748da596adc2f6fb58fde817ca038260505a6eeeb6e5a77b4496e517ea38e86a176583d743587e9237a35d3699ca246e0578fd259d0b68e6f15d6ef07c0b35792b2761e41e8f7,0
16.44264,eth:ethertype:ip:udp:data,4.0,UDP,20.0,0xd445,0x02,False,True,False,57.0,17.0,0x44d7,66.22.243.52,192.168.50.160,61.0,,,,,,,,,,,,,,,,,,,,,,41.0,50023.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906f73cfd8354a5c00002466bede000110ff900035daba420de7d532cfb47bbcaa,0
16.444022,eth:ethertype:ip:udp:data,4.0,UDP,20.0,0x6f7a,0x00,False,False,False,128.0,17.0,0xa24d,192.168.50.160,66.22.243.52,146.0,,,,,,,,,,,,,,,,,,,,,,126.0,58182.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906f122c8eb2a95a81f5aeebbede0002310b9210e7000000116fc93160ef57be8e46258c74a7adb8ab444c4b748a698f95e2b0b7a84cdc9c7137f61ba5af8407d7728b3bdb668cba85e3f8b802aeb56d3b30f0bda1e26a9e73efe3e1e880d1f453a9d951f25496b14ef7fc33a0ea6049fede10cedbc7,0
16.447442,eth:ethertype:ip:tcp,4.0,TCP,20.0,0x10d7,0x02,False,True,False,128.0,6.0,0xd325,192.168.50.160,162.159.128.235,40.0,,,1.0,59712.0,59712.0,443.0,245.0,229.0,20.0,0x0010,False,False,False,False,True,False,False,510.0,0x309a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
16.447532,eth:ethertype:ip:udp:data,4.0,UDP,20.0,0x6f7b,0x00,False,False,False,128.0,17.0,0xa2ac,192.168.50.160,66.22.243.52,50.0,,,,,,,,,,,,,,,,,,,,,,30.0,58182.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80c90001fa17fa17800016e8b870e39364103226e4b5,0
